Timestamp,Action,TableName,RecordID,SqlQuery,UserID,ServerIP,RequestUrl,RequestData,RequestCompleted,RequestMsg
"2025-08-06 21:57:41",list,users,"4,3,2,1","SELECT SQL_CALC_FOUND_ROWS  id_user, full_names, rol, user_name, email, photo, register_date, update_date FROM users ORDER BY users.id_user DESC  LIMIT 20 OFFSET 0",1,::1,users/Index,[],true,
"2025-08-06 21:57:49",list,users,,"SELECT SQL_CALC_FOUND_ROWS  id_user, full_names, rol, user_name, email, photo, register_date, update_date FROM users ORDER BY users.id_user DESC  LIMIT 20 OFFSET 20",1,::1,users/Index,[],true,
"2025-08-06 21:57:49",list,users,,"SELECT SQL_CALC_FOUND_ROWS  id_user, full_names, rol, user_name, email, photo, register_date, update_date FROM users ORDER BY users.id_user DESC  LIMIT 20 OFFSET 20",1,::1,users/Index,[],true,
"2025-08-06 21:57:49",list,users,,"SELECT SQL_CALC_FOUND_ROWS  id_user, full_names, rol, user_name, email, photo, register_date, update_date FROM users ORDER BY users.id_user DESC  LIMIT 20 OFFSET 20",1,::1,users/Index,[],true,
"2025-08-06 21:57:54",list,users,,"SELECT SQL_CALC_FOUND_ROWS  id_user, full_names, rol, user_name, email, photo, register_date, update_date FROM users ORDER BY users.id_user DESC  LIMIT 20 OFFSET 20",1,::1,users/Index,[],true,
"2025-08-06 21:57:54",list,users,,"SELECT SQL_CALC_FOUND_ROWS  id_user, full_names, rol, user_name, email, photo, register_date, update_date FROM users ORDER BY users.id_user DESC  LIMIT 20 OFFSET 20",1,::1,users/Index,[],true,
"2025-08-06 21:57:54",list,users,,"SELECT SQL_CALC_FOUND_ROWS  id_user, full_names, rol, user_name, email, photo, register_date, update_date FROM users ORDER BY users.id_user DESC  LIMIT 20 OFFSET 20",1,::1,users/Index,[],true,
"2025-08-06 21:58:09",list,users,,"SELECT SQL_CALC_FOUND_ROWS  id_user, full_names, rol, user_name, email, photo, register_date, update_date FROM users WHERE  (
				users.id_user LIKE ? OR 
				users.full_names LIKE ? OR 
				users.rol LIKE ? OR 
				users.user_name LIKE ? OR 
				users.password LIKE ? OR 
				users.email LIKE ? OR 
				users.photo LIKE ? OR 
				users.register_date LIKE ? OR 
				users.update_date LIKE ? OR 
				users.cel LIKE ?
			) ORDER BY users.id_user DESC  LIMIT 20 OFFSET 0",1,::1,users,[],true,
"2025-08-06 22:00:01",list,users,,"SELECT SQL_CALC_FOUND_ROWS  id_user, full_names, rol, user_name, email, photo, register_date, update_date FROM users WHERE  (
				users.id_user LIKE ? OR 
				users.full_names LIKE ? OR 
				users.rol LIKE ? OR 
				users.user_name LIKE ? OR 
				users.password LIKE ? OR 
				users.email LIKE ? OR 
				users.photo LIKE ? OR 
				users.register_date LIKE ? OR 
				users.update_date LIKE ? OR 
				users.cel LIKE ?
			) ORDER BY users.id_user DESC  LIMIT 20 OFFSET 0",1,::1,users,[],true,
"2025-08-06 22:00:31",list,users,,"SELECT SQL_CALC_FOUND_ROWS  id_user, full_names, rol, user_name, email, photo, register_date, update_date FROM users WHERE  (
				users.id_user LIKE ? OR 
				users.full_names LIKE ? OR 
				users.rol LIKE ? OR 
				users.user_name LIKE ? OR 
				users.password LIKE ? OR 
				users.email LIKE ? OR 
				users.photo LIKE ? OR 
				users.register_date LIKE ? OR 
				users.update_date LIKE ? OR 
				users.cel LIKE ?
			) ORDER BY users.id_user DESC  LIMIT 20 OFFSET 20",1,::1,users,[],true,
